50.0,NaN,NaN,NaN,NaN
100.0,0.033459697,0.00574698,0.0044929907,1.6095513E-4
150.0,0.060512,0.010369473,0.010087002,0.010433648
200.0,0.08630269,0.011272153,0.016314631,0.014511597
250.0,0.114342146,0.013993426,0.020871794,0.015305387
300.0,0.13922074,0.015146325,0.029381204,0.01912645
350.0,0.16709866,0.015730685,0.035011865,0.019230431
400.0,0.19391693,0.017910993,0.044518206,0.022061387
450.0,0.22246724,0.018904166,0.05108755,0.021732029
500.0,0.25161105,0.020703636,0.059920426,0.022644607
550.0,0.28138834,0.021351645,0.0663339,0.020592123
600.0,0.31116903,0.022636931,0.07684571,0.02146997
650.0,0.33938873,0.023651248,0.086696625,0.021437617
700.0,0.3683481,0.024963424,0.098339915,0.022068221
750.0,0.3953691,0.025779704,0.10985247,0.022183536
800.0,0.42404518,0.026665384,0.123505674,0.023073252
850.0,0.4507406,0.027484499,0.13703172,0.023664953
900.0,0.4787062,0.028314896,0.15236288,0.024729257
950.0,0.5059201,0.029135356,0.16764852,0.025423212
1000.0,0.5342263,0.029867506,0.18478706,0.026599118
1050.0,0.5617069,0.030900354,0.20184444,0.02756499
1100.0,0.5902236,0.031722177,0.2206877,0.028785283
1150.0,0.61769474,0.032689244,0.2393809,0.02976778
1200.0,0.6460543,0.033519555,0.2595942,0.030902434
1250.0,0.6737135,0.034448784,0.2802431,0.032186903
1300.0,0.7020168,0.0353199,0.30198327,0.033400945
1350.0,0.7296193,0.0361666,0.32403034,0.034609247
1400.0,0.75797635,0.037087727,0.3474791,0.036018793
1450.0,0.7856824,0.038013924,0.37099576,0.037305616
1500.0,0.8138307,0.03887797,0.39596808,0.038750492
1550.0,0.841619,0.039811395,0.4213254,0.040243875
1600.0,0.8698909,0.04056287,0.44778335,0.0417345
1650.0,0.8978015,0.041592915,0.47455445,0.04337111
1700.0,0.9258138,0.042531323,0.5023945,0.045039795
1750.0,0.9538284,0.04328481,0.53098494,0.046605237
1800.0,0.98194444,0.044243827,0.5606309,0.048442803
1850.0,1.0097631,0.045164954,0.5905883,0.0502086
1900.0,1.0378721,0.04602081,0.62165755,0.052143656
1950.0,1.065987,0.046955135,0.6535995,0.05415203
2000.0,1.0938348,0.04775762,0.6859013,0.05592528
2050.0,1.1220332,0.048789825,0.719312,0.05817438
2100.0,1.1501787,0.049856856,0.75351906,0.060247928
2150.0,1.1780014,0.050591704,0.7882464,0.062220138
2200.0,1.2061536,0.05159141,0.82410616,0.06463125
2250.0,1.2341306,0.052591234,0.86067194,0.06696924
2300.0,1.2622322,0.05347044,0.8980688,0.069185644
2350.0,1.290264,0.05463138,0.9361338,0.071841106
2400.0,1.3186716,0.055612624,0.9753659,0.074175954
2450.0,1.3465893,0.056477565,1.0151526,0.07689701
2500.0,1.3747462,0.05737362,1.0556881,0.07927801
2550.0,1.4027647,0.058303297,1.0969244,0.0820936
2600.0,1.4307339,0.05931225,1.1388241,0.08481038
2650.0,1.4594468,0.06037641,1.1826316,0.087720744
2700.0,1.4868201,0.061271705,1.2254548,0.09062532
2750.0,1.5149525,0.06212496,1.2699437,0.09336074
2800.0,1.543218,0.0630183,1.3152562,0.09614356
2850.0,1.5714906,0.063907504,1.3616487,0.09905483
2900.0,1.5991726,0.06505952,1.4080851,0.10228978
2950.0,1.6272441,0.065848865,1.4556512,0.105246976
3000.0,1.6555543,0.06696611,1.5046331,0.10882901
3050.0,1.683811,0.06792824,1.5536759,0.11191736
3100.0,1.7113552,0.068779856,1.6030445,0.11491017
3150.0,1.7398779,0.06988021,1.6543015,0.118568525
3200.0,1.7678671,0.070730604,1.705893,0.12201007
3250.0,1.7955883,0.071371704,1.7578678,0.12474585
3300.0,1.8239211,0.072521955,1.8112534,0.12875089
3350.0,1.852213,0.07357317,1.8653451,0.13244127
3400.0,1.8801697,0.0742626,1.9200009,0.13543148
3450.0,1.9080447,0.0755005,1.9752502,0.13972004
3500.0,1.9360886,0.075964645,2.0314853,0.14256051
3550.0,1.9639047,0.07689697,2.088149,0.14623794
3600.0,1.9924073,0.07817998,2.1466618,0.15061592
3650.0,2.019864,0.07871217,2.2043314,0.15364681
3700.0,2.048192,0.07976869,2.2643888,0.15754895
3750.0,2.0771224,0.08034554,2.3260367,0.16138326
3800.0,2.1042058,0.08152374,2.385031,0.16573118
3850.0,2.1321166,0.08245164,2.4464211,0.169498
3900.0,2.1601124,0.08307265,2.508731,0.17304854
3950.0,2.1888864,0.08429065,2.5734572,0.17764391
4000.0,2.2167847,0.08514114,2.6369727,0.18158069
4050.0,2.2440047,0.086341426,2.7008123,0.1868048
4100.0,2.2734296,0.08645691,2.769051,0.1896635
4150.0,2.3008904,0.08783824,2.8342793,0.19421813
4200.0,2.3284264,0.08914655,2.9004135,0.19994944
4250.0,2.357142,0.0896459,2.9705572,0.2039222
4300.0,2.384926,0.090277925,3.0382054,0.20729996
4350.0,2.413335,0.09189043,3.1087832,0.21360065
4400.0,2.441,0.09266727,3.1785612,0.2181574
4450.0,2.4703193,0.09331954,3.2520807,0.22181915
4500.0,2.4976134,0.09439006,3.322139,0.22759569
4550.0,2.5262253,0.096114725,3.3968382,0.23402426
4600.0,2.5539627,0.096060336,3.4692414,0.23666061
4650.0,2.5818462,0.097565606,3.5440881,0.24240349
4700.0,2.609813,0.09818887,3.6177235,0.24642815
4750.0,2.6386166,0.099068634,3.696897,0.2519965
4800.0,2.6662865,0.100443356,3.772889,0.25751045
4850.0,2.6950903,0.10119742,3.8517563,0.2632776
4900.0,2.7228014,0.10241282,3.9297788,0.26847723
4950.0,2.7508547,0.1036383,4.0088334,0.27594182
5000.0,2.77947,0.10489593,4.089944,0.28016832
5050.0,2.8078992,0.10488423,4.171431,0.28489512
5100.0,2.835168,0.10669753,4.251433,0.29152423
5150.0,2.864815,0.10724005,4.3368793,0.29693013
5200.0,2.8919787,0.10960721,4.4193344,0.30605268
5250.0,2.9215117,0.109666266,4.506666,0.30970302
5300.0,2.9499788,0.10995491,4.5918307,0.3136601
5350.0,2.9778492,0.11221476,4.677903,0.32159916
5400.0,3.0067017,0.11152759,4.7656937,0.32266223
5450.0,3.033732,0.11408327,4.8509097,0.3335882
5500.0,3.0634108,0.11497664,4.942556,0.34015238
5550.0,3.0930943,0.11601407,5.036829,0.34679747
5600.0,3.1202803,0.11619141,5.123561,0.35030916
5650.0,3.1497023,0.118298374,5.2181134,0.3604902
5700.0,3.1780756,0.118679054,5.3118625,0.3635825
5750.0,3.2050316,0.12039194,5.3987412,0.3738754
5800.0,3.235777,0.12089716,5.4997473,0.37754944
5850.0,3.2640622,0.12246334,5.5942054,0.38686162
5900.0,3.2918637,0.12250371,5.687508,0.39061353
5950.0,3.321541,0.12338534,5.788695,0.39667
6000.0,3.349878,0.12551634,5.883898,0.40704444
6050.0,3.38072,0.12763251,5.991584,0.4166303
6100.0,3.4082592,0.12744147,6.0857644,0.42157218
6150.0,3.4373236,0.13046414,6.1890616,0.43403026
6200.0,3.4641423,0.13001059,6.2849226,0.436083
6250.0,3.494732,0.13256483,6.39286,0.44870988
6300.0,3.5198872,0.13093382,6.485806,0.44637004
6350.0,3.553254,0.13387266,6.6048746,0.46165907
6400.0,3.5823953,0.13367094,6.7112565,0.46306866
6450.0,3.6099842,0.13689026,6.812069,0.47802296
6500.0,3.6421711,0.13977969,6.930143,0.4940095
6550.0,3.6663566,0.13554938,7.0225844,0.48415938
6600.0,3.697532,0.1390892,7.140322,0.5003932
6650.0,3.7308276,0.14061023,7.265133,0.5086047
6700.0,3.7559206,0.13936707,7.3637004,0.5095293
6750.0,3.7871342,0.1425451,7.4801073,0.52747005
6800.0,3.8192966,0.14086145,7.606457,0.5237578
6850.0,3.8489816,0.14134923,7.7221203,0.53399426
6900.0,3.8781583,0.14614919,7.839179,0.55315876
6950.0,3.9118705,0.1431279,7.9741826,0.54912287
7000.0,3.9399605,0.14755547,8.086721,0.5683052
7050.0,3.972456,0.14773355,8.217732,0.5709969
7100.0,4.003323,0.1454191,8.3430395,0.5704226
7150.0,4.0341854,0.14932251,8.470379,0.5875032
7200.0,4.0717797,0.152757,8.627271,0.60455906
7250.0,4.103833,0.15351696,8.759678,0.6165667
7300.0,4.129682,0.15026054,8.869684,0.6012667
7350.0,4.163839,0.14902715,9.007105,0.6064446
7400.0,4.192025,0.15163511,9.135855,0.6157995
7450.0,4.228603,0.15229626,9.294631,0.632733
7500.0,4.272328,0.1506563,9.477105,0.6248553
7550.0,4.2942696,0.15651527,9.578596,0.6521185
7600.0,4.330805,0.16484505,9.732232,0.6929081
7650.0,4.3595066,0.16079819,9.860975,0.6821561
7700.0,4.397245,0.1591533,10.029855,0.67878515
7750.0,4.4409194,0.16358666,10.230372,0.706245
7800.0,4.503871,0.15850441,10.503266,0.6916727
7850.0,4.497159,0.17518064,10.492027,0.75976074
7900.0,4.494456,0.17069927,10.494092,0.74350077
7950.0,4.561761,0.17804326,10.758091,0.7806433
8000.0,4.5657578,0.18295369,10.82655,0.80095
8050.0,4.573623,0.17910576,10.838201,0.77452767
8100.0,4.668509,0.15480159,11.3355665,0.64317554
8150.0,4.653074,0.16127731,11.284434,0.6945333
8200.0,4.732693,0.13756292,11.5638,0.63923734
8250.0,4.7783403,0.0,11.619912,0.0
8300.0,4.5096602,0.2320336,10.638532,1.0441993
8350.0,NaN,NaN,NaN,NaN
8400.0,4.738517,0.0,11.814158,0.0
8450.0,NaN,NaN,NaN,NaN
8500.0,NaN,NaN,NaN,NaN
8550.0,NaN,NaN,NaN,NaN
8600.0,NaN,NaN,NaN,NaN
8650.0,NaN,NaN,NaN,NaN
8700.0,NaN,NaN,NaN,NaN
8750.0,NaN,NaN,NaN,NaN
8800.0,NaN,NaN,NaN,NaN
8850.0,NaN,NaN,NaN,NaN
8900.0,NaN,NaN,NaN,NaN
8950.0,NaN,NaN,NaN,NaN
9000.0,NaN,NaN,NaN,NaN
